SMILES,FRAGMENTS
ClC1=CC2=C(C=C1)N=C1C=CC=CC1=C(N2)N1CCNCC1,313.1215:315.1188:314.1244|270.079:313.1215:227.0366|192.0675:270.079:227.0366|192.0676:193.0705:227.0366;313.1209:192.0675:270.0786|313.1209:270.079:253.0525|270.0789:313.121:227.0368|192.068:270.079:227.0369|192.0679:227.0369:270.079|192.0679:226.029:191.0602|192.068:164.0493:191.0602|164.0493:191.0602:138.0463|164.0493:137.0385:138.0337
N[C@H]1CC[C@@H](C2=CC(Cl)=C(Cl)C=C2)C2=CC=CC=C12,275.0381:277.0349:276.0417|158.9753:275.0381:160.9724|158.9753:160.9724:129.0687|158.9753:160.9724:129.0686|158.9753:160.9724:122.9989
CNCCC=C1c2ccccc2CCc3c1cccc3,91.0539:233.1328:105.0707;264.1746:233.1325:91.0542|233.1325:264.1747:91.0542|91.0542:105.0699:117.0698|91.0542:105.0699:117.0698|91.0542:105.0699:117.0699|91.0542:203.0855:115.0542|91.0542:202.0777:115.0542|202.0776:91.0542:115.0542|65.0386:115.0542:189.0699
CC1=C(CCN2CCC(CC2)C2=NOC3=CC(F)=CC=C23)C(=O)N2CCCC(O)C2=N1,427.2151:428.2178:429.2203|427.2153:428.2178:207.1125|207.1128:427.2153:208.1155|207.1128:208.1155:179.0805|207.1128:208.1155:179.0805
Cc1nnc2n1-c3ccc(cc3C(=NC2)c4ccccc4)Cl,309.091:281.0721:311.0886
CC(=O)OC(C=5)C(O2)C(C4)(c13)C([H])(C5)C(N(C)C4)Cc(ccc(O)c23)1,328.1559:329.1592:211.0755
CN1CCN(CC1)C(=O)OC2c3c(nccn3)C(=O)N2c4ccc(cn4)Cl,245.0222:217.0277:263.0334;245.0226:345.1227:263.0332|245.0226:263.0332:217.0277|217.0277:245.0226:139.0058|217.0277:130.0055:139.0058|130.0055:217.0277:139.0058|130.0055:111.9949:139.0058|130.0055:76.0181:111.9949|76.0181:111.9949:130.0055|76.0181:75.0104:84.984
CN1CC[C@]23c4c5ccc(c4O[C@H]2[C@H](C=C[C@H]3[C@H]1C5)O)O,286.1456:287.1488:288.1514|286.1457:287.1489:229.0869|286.1464:287.1492:201.0923|165.0707:181.0656:286.1458|153.0707:165.071:181.0663;201.0912:229.0861:268.1332|286.1441|286.144:229.0859:201.0919|286.1439:201.0911:229.0861|286.1437:201.0912:185.0598|181.0648:165.0699:153.0699|153.0699:165.07:181.065|286.144|286.1442:229.0862:268.1335|286.1442:201.0911:229.086|286.1439:201.0911:185.0598|181.0648:165.0699:185.0597|153.07:165.07:157.0649|201.0912:229.0861:268.1333
CCCCCC1=CC2=C(C3C=C(CCC3C(O2)(C)C)C)C(=C1)O,315.2338:316.2371:317.2393|315.234:193.1235:316.2367|193.1236:259.1716:135.1177|193.1236:123.0445:137.06|123.0446:193.1236:137.0612;315.232:193.1224:185.1173|315.2321:193.1225:259.1695|193.1225:93.07:135.1169|123.0441:193.1225:93.07|123.0441:93.07:69.0699|123.0441:91.0543:67.0543|91.0543:95.0492:79.0543|91.0543:95.0492:65.0386|65.0386:51.023:91.0543
CNC1(CCCCC1=O)c2ccccc2Cl,125.0155:179.0622:127.0125;220.0888:207.0571:179.0622|238.0995:207.057:220.0884|238.0996:207.0572:220.0887|125.0153:179.0622:220.0886|125.0153:179.0622:163.0309|125.0153:163.0309:151.0309|125.0153:128.062:116.062|238.0995:220.0886:207.0572|238.0997:207.0573:220.0889|125.0153:179.0623:220.0887|125.0153:179.0622:163.0309|125.0153:163.0309:151.0309|125.0153:128.0621:116.0621|220.089:207.0574:179.0623
CN1C2CCC1[C@H]([C@H](C2)OC(=O)C1=CC=CC=C1)C(O)=O,290.1394:291.1422:168.1012|168.1011:290.1394:291.1422|168.101:150.0904:290.1383|168.1011:150.0902:119.0483|168.1014:135.0668:119.0481
CN1C2=C(C=C(C=C2)[N+]([O-])=O)C(=NCC1=O)C1=C(F)C=CC=C1,314.0936:315.0964:268.0998|268.1004:314.0936:300.0903|268.1003:300.09:240.1033|239.0974:183.0593:212.0854;314.0933|314.0933:268.1005:286.0986|268.1006:314.0934:300.0905|268.1006:239.0979:300.0905|239.0979:211.0793:183.0605|183.0605:198.0713:239.0979|183.0605:170.0527:165.0699|183.0605:163.0542:89.0385|163.0542:150.0464:181.0448
CN1C2=CC=C(N)C=C2C(=NCC1=O)C1=CC=CC=C1F,284.1198:285.1225:256.124|284.1198:135.0908:227.097|135.0909:227.0968:211.0785|240.0926:226.0892:135.0908;284.1187|284.1187:256.124:135.0914|284.1188:135.0914:227.0976|135.0914:227.0976:226.0898|135.0914:226.0898:240.093|135.0914:93.0572:240.0928|93.0572:104.0493:106.0649|93.0572:104.0493:65.0385|65.0385:63.0228:95.049
CN1c2ccc(cc2N(C(=O)CC1=O)c3ccccc3)Cl,259.0637:261.0609:260.0667;301.0735:259.0631|259.063:301.0736:233.0839|259.063:224.0943:105.0334|259.0631:224.0943:105.0334|224.0943:153.0213:105.0334|153.0213:223.0865:224.0943|215.037:118.0525:95.0491|179.0603:90.0338:118.0525|63.0229:179.0603:50.0151
CN1CCN(CC1)C1=C2C=CC=CC2=NC2=C(N1)C=C(Cl)C=C2,327.1374:328.1406:329.1346|327.1374:270.0787:329.1346|270.0787:272.0763:271.0818|270.0787:192.0676:272.0763|192.0675:270.0787:193.0707;270.0793:327.1372:84.0808
CN1CC[C@]23c4c5ccc(c4O[C@H]2C(=O)CC[C@]3([C@H]1C5)O)OC,316.1563:317.1595:298.1453|298.1461:316.1568:299.1492|298.1462:256.1352:241.1116|241.1111:256.1347:298.1454|212.1089:241.1118:226.0881
CC[C@H](C(=O)N)N1CCCC1=O,126.0917:154.0867:127.0946|126.0919:127.095:154.0861|126.0922:127.0952|126.0915:127.095|126.0918;154.0863:126.0914|126.0914:154.0863:171.1128|126.0914:154.0863:171.1134|126.0914:154.0858:69.0335|126.0914:69.0336:98.0965|126.0913:69.0335:98.0964|126.0913:69.0335:98.0964|126.0913:154.0862:171.1126|126.0913:154.0862:171.1126|126.0913:154.0856:98.0964|126.0914:98.0964:69.0335|126.0913:69.0335:98.0964|126.0913:69.0335:98.0964|154.0862:126.0913
CN1C2=C(C=C(Cl)C=C2)C(=NCC1=O)C1=CC=CC=C1,285.0793:287.0763:286.0819|285.0793:154.0408:193.0879|193.0884:154.0413:222.115|193.0881:154.0409:241.0525;285.0788:154.0417:193.0885;257.0842:154.0419:222.1152|285.0791|285.079:257.0843:154.0417|285.079:257.0839:154.0417|154.0418:193.0886:222.1152|193.0888:154.0419:222.1153|193.0885:154.0417:241.0527|285.079|285.079:257.084:182.0365|285.0791:257.0839:154.0418|154.0418:193.0886:222.1151|193.0887:154.0418:222.1151|193.0886:154.0418:241.0526|257.0842:154.0419:222.1152;285.0794:154.0421:257.0843|193.0889:154.042:241.0531|285.0795:257.0845:154.0421|257.0843:154.042:222.1154
ClC1=CC2=C(NC(=O)CN=C2C2=CC=CC=C2)C=C1,271.0628:273.0599:272.0659|271.0628:140.0252:208.0986|140.0252:208.0985:165.0203|140.025:208.0983:165.0203;271.0629|271.0628:243.0682:140.0259|271.0629:140.026:243.0682|140.026:165.0213:208.0994|140.026:165.0213:208.0993|140.0259:91.0541:165.0212|104.0493:91.0541:190.0649|104.0494:65.0385:75.0228|75.0228:65.0385:104.0494
C\C=C1/N(C)C(C)CC1(C1=CC=CC=C1)C1=CC=CC=C1,278.1903:279.1937:280.1964|278.1903:279.1937:249.1504|278.1903:234.1271:249.1506|234.1275:186.1271:235.1308|234.1274:186.1271:219.1038
COC(=O)[C@@H]1C2CCC(C[C@@H]1O)N2C,200.1278:201.1307:182.117|182.1169:200.1278:183.1199|182.1168:200.1273:150.09|182.1166:154.0849:122.0956|182.1161:122.0949:154.0851
CN1[C@H]2CC[C@@H]1[C@H]([C@H](C2)OC(=O)c3ccccc3)C(=O)OC,304.1559:305.1582:182.117|182.1171:304.1559:305.1582|182.1171:150.0904:183.1203|182.1166:150.0901:119.0482|182.1164:119.0482:150.0901;182.1178:150.0914:272.1281|304.1546|304.1543:182.1176:82.065|182.1178:82.0653:304.1548|182.1176:105.0335:82.0652|105.0336:82.0653:182.1177|105.0335:82.0652:77.0386|304.1545:182.1178|304.1544:182.1177:82.0651|182.1178:82.0652:304.1545|182.1177:105.0336:82.0652|105.0335:82.0652:91.0542|105.0335:82.0652:77.0386|182.1177:150.0914:272.128
CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)OC)O[C@H]3[C@H](C=C4)O,300.1615:301.1647:302.1669|300.1617:301.165:243.1026|300.1621:301.1651:215.1084|199.0764:165.0707:300.1613|165.0709:153.0706:181.0662;215.1066:243.1015:225.0909|300.1593|300.1592:243.1015:215.1071|300.1595:215.1067:243.1015|300.1599:215.1067:199.0754|165.0699:199.0753:181.0648|165.0698:153.0698:181.0647|300.1591|300.1592:243.1014:282.149|300.1593:215.1066:243.1015|300.1591:215.1065:199.0752|165.0698:199.0753:181.0647|165.0698:153.0697:181.0647|215.1066:243.1015:225.0909
CCN(CC)C(=O)C1CN(C2CC3=CNC4=CC=CC(=C34)C2=C1)C,324.2099:325.2129:326.216|324.2094:223.1242:325.2122|223.125:224.128:324.2098|223.1248:208.1009:207.0934|207.0936:208.1006:180.0823;324.2068:281.1648:223.1227|324.2069:281.1648:223.123|223.123:208.0757:180.0807|180.0807:208.0758:223.123|180.0808:207.0917:207.0681|207.0917:180.0807:153.0699|152.062:153.0699:207.0917|152.062:139.0542:169.0648|152.062:139.0542:169.0648
CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C1=CC=CC=C1,310.2172:265.1592|265.1581:223.1107:310.2157|265.158:219.116:223.111|219.1161:117.0696:167.0848|204.0924:167.0844:194.0717;265.1588|310.217:265.1585:105.0331|265.1588:310.2163:105.0334|105.0336:265.1589:223.112|105.0335:91.0542:117.0698|105.0335:91.0542:117.0699|105.0335:91.0542:77.0386|310.2167:265.1587:105.0332|265.1589:310.2171:105.0334|105.0335:265.1589:223.1117|105.0336:91.0543:117.07|105.0335:91.0542:117.0699|105.0335:77.0386:91.0542|265.1588:247.1481
CCN(CC)CCN1c2ccc(cc2C(=NCC1=O)c3ccccc3F)Cl,388.1612:390.1584:389.164|315.0717:388.1615:317.0846|315.072:317.0699:316.0749|315.072:317.0694:316.0751|315.0723:225.0963:287.0533
C[C@]([C@H]1C[C@@]23CC[C@@]1([C@H]4[C@@]25CCN[C@@H]3Cc6c5c(c(cc6)O)O4)OC)(C(C)(C)C)O,414.2665:415.2699|414.2654:415.2692:416.2736|414.2662:415.2692:416.274|414.2664:415.2701:187.0769|414.2664:211.0757:187.075
CC(C)C[C@H](CN)CC(O)=O,142.1228:160.1335:143.1067|142.1226:124.1126:125.0965|142.1226;142.1228:97.1013:83.0855|142.1228:83.0855:97.1012|55.0543:97.1012:83.0855|55.0543:55.0179:83.0855|55.0543:55.0179:83.0855|55.0543:55.0179:57.0699
NCC1(CC(O)=O)CCCCC1,172.1327:154.1219:137.0955|154.1216:137.0956:172.1323|137.0955:154.1215:136.1104;154.1227:155.1066:172.1335|172.1334:154.1226:155.1066|172.1333:154.1227:137.0961|154.1228:172.1333:137.0961|154.1226:137.0961:119.0855|95.0855:154.1228:119.0855|95.0856:67.0543:91.0542|172.1334:154.1227:155.1067|172.1334:154.1228:137.0962|154.1228:172.1333:137.0962|154.1227:137.0961:119.0856|95.0856:154.1226:119.0855|95.0856:67.0543:91.0543|154.1228:155.1066:137.0961;154.1227:172.1332:137.096|55.0177:137.096:154.1226|67.0543:55.0177:55.0541;154.1228:137.0962:119.0856|95.0856:119.0856:91.0543|154.1227:155.1068:137.0963|154.1228:155.1068:137.0964
CCN1CCCC1CNC(=O)C1=C(OC)C=CC(=C1)S(N)(=O)=O,342.149:343.1514:344.1468|342.149:214.0166:343.1514|214.0166:112.1117:342.149|214.0165:138.9841:112.1119;342.1483:112.112:214.0154|342.1483:112.112:214.0166|112.1121:214.0168:342.1483|112.112:214.0168:84.0807|112.112:214.0168:84.0807|84.0808:112.1121:214.0168
c1ccc(cc1)CN2CCNCC2,91.0547:177.139:85.0755;177.1388:91.0543:85.0761|177.1388:91.0538:85.0763|177.1387:91.0541:85.076|177.1389:91.0543:85.0761|91.0543:177.1387:85.076|91.0543:85.076:56.0495|91.0544:85.0761:65.0386|177.1388:91.0539:85.076|177.1387:91.0542:85.076|177.1388:91.0543:85.0761|91.0543:177.1387:85.0761|91.0543:85.0761:177.1385|91.0543:85.076:65.0386|177.1387:91.0543:85.0761
Cc1ccc(cc1)C(=O)C(C)NC,145.0881:160.1116:144.0802;160.1123:178.1225:147.0806|178.1228:160.1123:147.0806|160.1123:178.1229:147.0805|160.1123:145.0887:147.0805|145.0888:160.1123:119.0856|145.0888:144.0811:160.1124|145.0887:144.081:119.0856|178.1228:160.1122:147.0804|160.1122:178.1228:147.0805|160.1122:145.0887:147.0805|145.0887:160.1122:119.0856|145.0887:144.0809:160.1121|145.0886:144.0809:119.0856|160.1122:147.0805:178.1227
Cc1ccc(cc1)C(=O)C(C)N2CCCC2,119.0856:98.0964:218.1543
CCCCN1C=C(C2=CC=CC=C21)C(=O)C3=CC=CC4=CC=CC=C43,328.1713:329.1748:330.1771|328.1721:155.0498:329.1755|155.0503:200.1087:156.0535|155.0505:145.0658:127.0551|145.0659:127.0552:155.0501
CCCCCN1C=C(C2=CC=CC=C21)C(=O)C3=CC=CC4=CC=CC=C43,342.1885:343.1908:344.1935|342.1886:155.05:343.1914|155.0505:214.1245:156.0536|155.0505:145.0658:127.0551|145.0659:127.0552:155.0503
CC(Cc1ccc2c(c1)OCO2)NC,105.071:163.0752:135.044;163.0751:194.1174:58.0651|163.0751:194.1174:133.0647|163.0752:133.0647:135.0439|105.0698:135.0439:133.0647|105.0698:135.0439:133.0647|105.0698:79.0541:135.0439|79.0541:95.0491:77.0385|95.0491:77.0385:105.0447|51.0229:95.0491:77.0385
CC(NCC)Cc1ccc2COOc2c1,133.0653:135.0446:163.0764
Cc1cc(=O)[nH]c(=S)[nH]1,143.0281|126.0019:143.0276
CN1N(C(=O)C(NC(C)=O)=C1C)C1=CC=CC=C1,246.1235:228.1127:204.1124|228.1127:204.1124:229.1155|159.0906:228.1122:204.1122|172.0616:145.0749:171.0537|144.0794:143.0588:171.0539;228.1135:204.1133:56.0492|246.124:228.1131:204.1131|228.1134:204.1133:246.1241|228.1133:83.0605:104.0496|83.0605:104.0496:56.0495|83.0604:104.0495:56.0495|83.0605:104.0495:56.0495|246.1239:228.1133:204.1132|228.1134:204.1134:246.1239|228.1134:83.0605:204.1133|83.0604:104.0495:56.0495|83.0604:104.0495:56.0495|83.0604:104.0495:56.0495|228.1134:204.1134:104.0491;83.0604:104.0495:228.1133|83.0604:104.0495:77.0386|228.1131:204.1133:127.0864|228.1132:204.1133:104.0491
CC1OC(C(OC(C)=O)C1OC(C)=O)N1C=C(F)C(N)=NC1=O,201.0753:202.0781:141.0537|201.0753:141.0537:202.0781|201.0753:141.0537:202.0781|201.0749:130.0405:141.0541|130.0397
c1ccc2c(c1)[nH]c(=N)[nH]2,134.0716:135.0745|134.0716:135.0746:133.0633|134.0704:133.0627:135.0734|134.0702:133.0625:117.0439|133.063:134.071;134.0711|134.0712|134.0712|134.0713|134.0712:92.0493:93.0575|134.0713:92.0495:107.0603|134.0712:92.0494:107.0603|134.0712:133.0637|134.0712|134.0712:92.0495|134.0712:92.0494:93.0573|134.0712:92.0494:107.0603|134.0712:92.0494:107.0603|134.0711;134.0713:92.0495|134.0713:92.0495:65.0387|65.0389:92.0494:80.0494;134.0711:92.0494|134.0711:92.0494
NC1=NC2=C(N1)C=CC=C2,134.0716:135.0745|134.0716:135.0746:133.0633|134.0704:133.0627:135.0734|134.0702:133.0625:117.0439|133.063:134.071;134.0711|134.0712|134.0712|134.0713|134.0712:92.0493:93.0575|134.0713:92.0495:107.0603|134.0712:92.0494:107.0603|134.0712:133.0637|134.0712|134.0712:92.0495|134.0712:92.0494:93.0573|134.0712:92.0494:107.0603|134.0712:92.0494:107.0603|134.0711;134.0713:92.0495|134.0713:92.0495:65.0387|65.0389:92.0494:80.0494;134.0711:92.0494|134.0711:92.0494
COC1=NC(N)=NC(C)=N1,141.0762:121.0383|141.0762:121.0378|141.0774;141.077:57.0446:85.0396|141.0771|141.077:56.0494:57.0445|141.0771:57.0446:100.0504|141.0771:57.0447:100.0505|141.077:57.0446:100.0504|57.0446:141.0771:100.0504|141.077:56.0493:57.0447|141.0769:56.0493:57.0446|141.077:57.0446:100.0504|141.077:57.0447:100.0504|141.0769:57.0446:100.0504|57.0446:141.0769:100.0504|141.077:57.0446:85.0395
CC1=NC(OC)=NC(N)=N1,141.0762:121.0383|141.0762:121.0378|141.0774;141.077:57.0446:85.0396|141.0771|141.077:56.0494:57.0445|141.0771:57.0446:100.0504|141.0771:57.0447:100.0505|141.077:57.0446:100.0504|57.0446:141.0771:100.0504|141.077:56.0493:57.0447|141.0769:56.0493:57.0446|141.077:57.0446:100.0504|141.077:57.0447:100.0504|141.0769:57.0446:100.0504|57.0446:141.0769:100.0504|141.077:57.0446:85.0395
c1ccc(cc1)Oc2cccc(c2)C(=O)O,171.0802|171.0799|171.0803
Cc1c(c(=O)n(n1C)c2ccccc2)/N=C/O,232.1076:233.111:214.0964|214.0967:204.1125:232.1076|146.0589:214.0971:187.085|130.0641:146.0586:128.0486|130.0642:128.0491:132.0798;214.0977:204.1133:187.0865|232.1085:204.1136:214.097|232.1082:214.0975:204.1131|104.0496:83.0605:214.0976|104.0495:83.0605:56.0495|83.0604:56.0495:104.0495|56.0495:83.0605:77.0387|232.1084:214.0977:204.1133|232.1083:214.0977:204.1133|83.0604:104.0495:214.0975|104.0495:83.0604:56.0495|83.0604:104.0495:56.0495|56.0495:83.0604:77.0386|214.0976:204.1133:187.0866;104.0495:83.0604:94.0652|104.0495:83.0604:77.0386|214.0976:204.1133:187.0868|214.0976:204.1133:187.0867
Oc1ccc(C(F)(F)F)cc1,NA
CC(=O)NC1=CC=C(C=C1)S(=O)(=O)NC1=NC=CS1,298.0319:299.0345:300.0271|198.0209:298.0307:134.0594|134.0594:198.0213:135.0623|134.0594:135.0618:140.016|134.0594:140.0154;198.022:108.0444:232.0548|298.0313|298.0311:198.0216:134.0601|134.0601:198.0217:108.0445|134.0602:65.0386:108.0443|65.0386:134.0598:108.0444|65.0386:108.0444:92.0493|298.0312|198.0217:298.0312:134.06|134.06:108.0443:198.022|134.06:65.0385:108.0445|65.0386:134.06:108.0446|65.0385:108.0443:92.0494|198.0218:134.06:232.0536
COC1=CC(OC)=NC(NS(=O)(=O)C2=CC=C(NC(C)=O)C=C2)=N1,353.0916:354.0941:156.0761|156.0755:155.0676:134.0588|134.0591:156.0755:155.0671|154.0601:134.059:156.0751;156.077:287.1141:321.0653|353.0918|353.0917:156.0769:198.022|134.0601:156.0768:155.069|134.0601:154.0612:156.0769|154.0611:65.0386:108.0444|65.0386:154.0611:108.0444|353.0918:155.0691:156.0769|353.0918:156.0768:198.022|134.0602:156.0769:155.0691|134.0601:154.0612:156.0768|154.0611:65.0386:108.0444|65.0386:154.0612:108.0444|156.0769:287.1139:321.0652
Cc1cc(nc(n1)NS(=O)(=O)c2ccc(cc2)/N=C(\C)/O)C,321.1016:322.1037:323.1013|321.1014:204.0429:322.1037|134.059:204.043:124.0859|134.0589:124.0859:204.043|124.0858:134.059:213.1118;186.0334:198.022:204.0438|321.1017|321.1017:186.0332:198.0219|134.0601:124.087:186.0332|134.0601:124.087:108.0444|65.0386:124.0869:134.0601|65.0386:124.0868:108.0443|321.102:186.0334|321.1019:186.0332:124.0869|134.0601:124.087:186.0332|134.0601:124.087:108.0444|65.0386:124.0869:134.06|65.0386:108.0444:124.0869|186.0333:198.0219:204.0437
CC(=O)NC1=CC=C(C=C1)S(=O)(=O)NC1=NC=CC=N1,293.0699:294.0727:295.0669|293.0702:198.0212:134.0589|134.0591:198.0207:227.0911|134.0591:185.0809:135.0609|134.0594:185.0813:158.0696;136.0758:198.022:227.0929|293.0705:136.075|293.0703:198.0219:136.0757|134.06:108.0444:198.0219|134.06:65.0386:108.0443|65.0386:134.0602:108.0445|65.0386:108.0444:92.0495|293.0704:198.0225:136.0761|293.0701:198.0219:136.0756|134.0601:108.0444:198.0221|134.06:108.0444:65.0386|65.0386:134.06:108.0444|65.0386:108.0444:96.0556|136.0756:198.0218:227.0926
CC(=O)NC1=CC=C(C=C1)S(=O)(=O)NC1=NOC(C)=C1,296.0707:297.072:298.0664|198.0209:296.0696:134.0591|134.0591:198.0207:160.086|134.0591:146.0705:160.0863|134.0591:146.0705:160.0851;325.171:109.0448:262.1026;136.0756:188.0818:236.0487|296.0699:136.0755:236.0488|296.07:198.022:136.0757|134.06:108.0443:198.0217|134.06:108.0443:65.0385|65.0386:134.06:108.0443|65.0386:108.0443:92.0494|296.0702:198.0219:136.0757|296.0699:198.0219:136.0757|134.06:108.0443:198.0218|134.06:65.0386:108.0444|65.0386:134.0599:108.0443|65.0386:108.0444:92.0494|136.0757:188.0818:236.0487;134.0602:108.0445:160.0872|108.0444:134.0601:92.0495|198.0221:188.082:136.0758|198.0222:188.0821:136.0759
CC(=O)NC1=CC=C(C=C1)S(=O)(=O)NC1=NOC(C)=C1,296.0707:297.072:298.0664|198.0209:296.0696:134.0591|134.0591:198.0207:160.086|134.0591:146.0705:160.0863|134.0591:146.0705:160.0851;325.171:109.0448:262.1026;136.0756:188.0818:236.0487|296.0699:136.0755:236.0488|296.07:198.022:136.0757|134.06:108.0443:198.0217|134.06:108.0443:65.0385|65.0386:134.06:108.0443|65.0386:108.0443:92.0494|296.0702:198.0219:136.0757|296.0699:198.0219:136.0757|134.06:108.0443:198.0218|134.06:65.0386:108.0444|65.0386:134.0599:108.0443|65.0386:108.0444:92.0494|136.0757:188.0818:236.0487;134.0602:108.0445:160.0872|108.0444:134.0601:92.0495|198.0221:188.082:136.0758|198.0222:188.0821:136.0759
COC1=CC=CC(=C1)C1(O)CCCCC1CN,189.1266:218.1533:190.1296|189.1266:121.0638:190.1297|121.064:189.1262:122.0677|121.064:122.0672:147.0792|121.0639:115.0536:122.0679;189.1274:218.154:236.1647|189.1273:121.0648:218.154|189.1274:121.0648:81.0699|121.0648:189.1274:81.0699|121.0648:91.0542:81.0699|121.0648:91.0543:81.0699|91.0543:121.0648:78.0464|78.0464:65.0386:91.0542|78.0464:65.0386:51.023
COC1=CC=C(C=C1)C(CN)C1(O)CCCCC1,232.169:215.1425:250.1795|215.1421:147.0792:121.0639|147.0792:121.0639:173.0948|121.0639:147.0789:158.0718|121.0638:115.0535:132.0558;232.17:215.1434:203.1432|215.1433:232.1697:250.1802|215.1432:121.0649:147.0805|121.065:215.1431:147.0806|121.065:147.0806:173.0963|121.0649:147.0805:91.0542|121.0649:91.0543:147.0805|215.1432:232.1698:250.1802|215.1433:121.0649:147.0805|121.0649:215.1432:147.0806|121.0649:147.0806:173.0962|121.0649:147.0806:91.0543|121.0649:91.0543:147.0805|232.1698:215.1433:203.1431
CNCC(C1=CC=C(O)C=C1)C1(O)CCCCC1,250.1801:232.1693:251.1824|201.1264:133.0637:232.1687|133.0639:159.079:145.0636|133.0639:159.0788:145.0633|133.064:144.0559:115.0534;232.1698:201.1276:107.0487|250.1804:232.1696:201.1273|232.1696:250.1799:201.1274|133.0648:107.0492:201.1273|107.0492:133.0649:159.0805|107.0492:133.0648:159.0805|107.0492:133.0649:105.0699|250.1805:232.1699:201.1275|232.1696:250.1805:201.1274|133.0649:201.1275:107.0492|107.0491:133.0648:159.0804|107.0492:133.0648:159.0804|107.0492:133.0648:105.0699|232.1698:201.1274;107.049:133.0645:159.0802|107.049:133.0646:105.0697|107.049:105.0697:79.0542|232.1693:250.1798:201.1271|232.1693:201.1271:250.1798
Cc1ccc(c(c1)C)N(C)C=N,163.1221:122.0959:132.0801|117.0566:122.0957:132.0798|117.0567:130.0641:120.0799|117.0568:130.064:120.0799
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(NC)C2O)C(C)(CC(C)C(=O)C(C)C(O)C1(C)O)OC,734.4702:735.4741:736.4782|144.101:734.4706:576.3747|144.101:145.1041:576.3735|144.1011:145.1039:365.2321|144.1011:127.0746:123.0794
CN(C)CC(C1=CC=C(O)C=C1)C1(O)CCCCC1,264.196:246.1851:265.1992|246.1848:201.1266:264.1955|133.064:159.0794:145.0637|133.064:159.0795:145.0637|133.0639:145.0635:144.056;246.1856:107.0487:201.1274|264.1962:246.1859:58.065|246.1852:58.0652:264.1957|58.0652:107.0492:201.1275|58.0651:107.0492:133.0648|58.0652:107.0493:133.0649|58.0651:107.0492:133.0648|264.196:246.1852:58.0651|246.1853:264.196:58.0651|58.0652:107.0492:133.0648|58.0652:107.0492:133.0649|58.0652:107.0492:133.0648|58.0651:107.0492:133.0648|246.1855:201.1273:107.0483;58.0655:107.0491:133.0647|58.0655:107.0491:133.0647|58.0655:107.0491:105.0699|264.1956:246.1852:58.0654|58.0655:246.1852:264.1957;58.0653:264.1962:246.1856|58.0652:107.0491:133.0645|58.0653:107.0491:133.0646
c1(nc(nc(n1)Cl)N)N,146.0241
CC(C)/N=c\1/[nH]c(=N)nc([nH]1)O,128.0561:170.1032:129.0584|128.056:129.0587:170.103|128.0564;128.0567:86.035:85.0506|170.1037:86.0352|170.1037:128.0568:86.0351|170.1037:128.0568:86.035|128.0567:86.035:170.1036|128.0568:86.035:85.051|86.0349:128.0567:85.0509|170.1036:128.0566|170.1037:128.0568:86.035|170.1037:128.0567:86.035|128.0568:86.035:170.1038|128.0567:86.0349:85.0509|86.0349:128.0567:85.0509|128.0567:86.0349:85.0509
CC(C)/N=c\1/[nH]c(=N)nc([nH]1)O,128.0561:170.1032:129.0584|128.056:129.0587:170.103|128.0564;128.0567:86.035:85.0506|170.1037:86.0352|170.1037:128.0568:86.0351|170.1037:128.0568:86.035|128.0567:86.035:170.1036|128.0568:86.035:85.051|86.0349:128.0567:85.0509|170.1036:128.0566|170.1037:128.0568:86.035|170.1037:128.0567:86.035|128.0568:86.035:170.1038|128.0567:86.0349:85.0509|86.0349:128.0567:85.0509|128.0567:86.0349:85.0509
NCC(O)COC1=CC=C(CC(N)=O)C=C1,225.1228:226.1263:190.0854|190.0854:145.0636:178.0852|145.0636:133.0637:178.085|145.0639:133.0636:115.0548|115.0539:145.0632:133.0645;208.0971:190.0865:74.0601|225.1236:190.0864:208.0967|225.1234:190.0863:208.0968|145.0648:190.0862:74.0601|145.0649:74.0601:133.0649|145.0647:133.0648:74.06|145.0648:133.0648:107.0491|225.1236:208.0969:190.0864|225.1237:190.0863:208.0969|145.0649:190.0864:74.0601|145.0649:74.0601:133.0648|145.0649:133.0649:74.0601|145.0648:133.0648:107.0491|208.097:190.0864:74.0601
CC(C)NCC(O)COC1=CC=C(CC(O)=O)C=C1,268.154:269.1576:270.1604|268.154:191.0696:226.1069|145.0641:191.0694:165.0536|145.0641:163.049:165.0535;191.0704:226.1074:145.0648|268.1548|268.1545:191.0702:226.1074|268.1544:191.0703:145.0648|145.0649:191.0702:165.0547|145.0648:163.0502:91.0542|145.0648:79.0542:91.0542|268.1546:226.1076|268.1545:191.0702:226.1073|268.1545:191.0703:145.0648|145.0649:191.0702:165.0547|145.0648:163.0502:56.0495|145.0648:79.0542:91.0542|191.0704:226.1075:145.0648
CCC1=CC=CC(CC)=C1N(COC)C(=O)C(O)=O,234.1131:223.0361:188.1069|188.1052:160.1131:163.0005|188.1043
CCOCN(C(=O)C(O)=O)C1=C(C)C=CC=C1CC,220.0961:205.0226:174.0937|174.0893:146.096:148.1106|146.0952:174.0905|133.0861|131.071
